user_id,accuracy,precision,recall,balanced_accuracy
101283,0.692958,0.252747,0.359375,0.562849
101310,0.659674,0.130841,0.208955,0.476025
101367,0.755869,0.345455,0.542857,0.670305
101589,0.635731,0.119266,0.175676,0.453384
101650,0.613583,0.057692,0.082192,0.402678
101651,0.682274,0.15859,0.276923,0.51395
101671,0.659013,0.195181,0.237537,0.499568
101694,0.715223,0.25,0.396694,0.586023
101741,0.741333,0.223404,0.466667,0.622727
101752,0.725029,0.060748,0.282609,0.51646
101849,0.645455,0.307018,0.3125,0.535823
101949,0.588652,0.25,0.225,0.478837
101988,0.577528,0.394737,0.27439,0.514419
102013,0.734748,0.351064,0.458333,0.629167
102015,0.721311,0.303797,0.444444,0.61266
102035,0.702359,0.22695,0.367816,0.566451
102043,0.742092,0.134615,0.466667,0.615223
102050,0.737931,0.060606,0.222222,0.497141
102134,0.632883,0.236364,0.247619,0.499916
102208,0.648262,0.123967,0.185185,0.462691
102213,0.747368,0.2,0.377778,0.587396
102215,0.749091,0.262411,0.521127,0.652004
102233,0.63596,0.438525,0.35906,0.565932
102254,0.694013,0.092105,0.233333,0.489204
102263,0.698113,0.253247,0.336207,0.557527
102272,0.744505,0.231579,0.52381,0.648551
102288,0.669506,0.271523,0.328,0.544952
102307,0.727273,0.307692,0.444444,0.615923
102320,0.718447,0.277174,0.421488,0.59991
102339,0.635492,0.216981,0.25,0.497308
102399,0.672691,0.085938,0.192982,0.463838
102421,0.752874,0.355556,0.533333,0.665972
102478,0.616415,0.126667,0.162393,0.444738
102516,0.73,0.363636,0.512821,0.647715
102545,0.763158,0.115385,0.75,0.756849
102556,0.665738,0.206897,0.26087,0.511469
102656,0.662207,0.363636,0.35,0.563128
102717,0.753507,0.141732,0.5625,0.664548
102730,0.728421,0.165289,0.416667,0.590066
102751,0.550914,0.474227,0.275449,0.519669
102763,0.741176,0.357143,0.46875,0.636549
102777,0.690032,0.233668,0.344444,0.553545
102781,0.682648,0.361345,0.40566,0.588372
102791,0.759587,0.092486,0.727273,0.743972
102792,0.662185,0.36,0.339623,0.55972
102818,0.678873,0.274725,0.342466,0.554212
102844,0.733032,0.186441,0.5,0.629397
102849,0.853933,0.454545,0.909091,0.877622
102870,0.673629,0.333333,0.344086,0.561698
102889,0.572165,0.29703,0.24,0.485019
102892,0.713415,0.264317,0.46875,0.61371
102893,0.700265,0.479592,0.431193,0.620447
102907,0.603734,0.147541,0.171429,0.447783
102923,0.752497,0.247788,0.513761,0.649558
102927,0.654246,0.12285,0.19305,0.46699
102930,0.765086,0.328358,0.698413,0.736987
103071,0.588235,0.263158,0.234375,0.48343
103073,0.655308,0.264249,0.296512,0.52812
103094,0.749487,0.178862,0.511628,0.642075
103109,0.747826,0.168539,0.535714,0.651138
103141,0.580392,0.2,0.191176,0.456551
103142,0.694444,0.333333,0.396825,0.587302
103169,0.709836,0.189189,0.329412,0.55042
103178,0.686321,0.180952,0.287879,0.523828
103180,0.636612,0.252747,0.261364,0.50838
103226,0.63058,0.488889,0.337423,0.567834
103235,0.667618,0.292818,0.335443,0.549858
103241,0.642667,0.322917,0.31,0.536818
103242,0.738659,0.120968,0.432692,0.597264
103263,0.7411,0.202247,0.666667,0.707447
103272,0.669355,0.272,0.317757,0.541912
103274,0.755319,0.36,0.5625,0.678686
103329,0.621693,0.354839,0.284483,0.527738
103428,0.68272,0.611111,0.416667,0.629148
103531,0.744792,0.191489,0.45,0.614535
103552,0.732,0.264249,0.463636,0.620881
103595,0.77707,0.144737,0.6875,0.73469
103655,0.689103,0.21519,0.326923,0.544231
103721,0.655556,0.164835,0.238095,0.491101
103922,0.634561,0.314607,0.291667,0.527156
104053,0.678679,0.373626,0.404762,0.587923
104079,0.711538,0.243902,0.416667,0.590909
104118,0.666205,0.166667,0.247934,0.499175
104152,0.82716,0.333333,1.0,0.905405
104178,0.697674,0.34375,0.445946,0.606306
104248,0.811765,0.36,1.0,0.894737
104273,0.755937,0.098958,0.612903,0.687469
104406,0.758824,0.113636,0.714286,0.737511
104510,0.627451,0.373626,0.309091,0.539161
104766,0.750219,0.078498,0.605263,0.680238
104767,0.769063,0.25641,0.612245,0.700025
104976,0.566667,0.37234,0.265152,0.50319
105062,0.673214,0.225352,0.304762,0.531502
105066,0.670846,0.294118,0.357143,0.55809
105141,0.668539,0.217391,0.30303,0.527377
105270,0.753125,0.135802,0.55,0.658333
105303,0.755814,0.402985,0.54,0.673846
105398,0.738636,0.114035,0.481481,0.618465
105516,0.610942,0.256098,0.238636,0.492762
105569,0.763158,0.375,0.545455,0.677186
105720,0.76087,0.217391,0.555556,0.669344
105816,0.654167,0.262295,0.296296,0.52718
106219,0.751412,0.244444,0.52381,0.65293
106370,0.805825,0.28,0.777778,0.793144
106413,0.772973,0.446809,0.567568,0.695946
106488,0.590698,0.316667,0.287879,0.506356
106539,0.681661,0.310811,0.359375,0.566354
106721,0.576271,0.455696,0.305085,0.531073
106815,0.689441,0.295455,0.40625,0.58297
106998,0.756839,0.121212,0.571429,0.669342
107183,0.717105,0.25641,0.416667,0.595052
107195,0.775701,0.24,0.545455,0.673769
107336,0.833333,0.482759,0.777778,0.810764
107571,0.736641,0.38806,0.481481,0.642183
107582,0.792141,0.293878,0.72,0.760231
107643,0.770677,0.318182,0.567568,0.685531
107737,0.75,0.25,0.515152,0.649065
107971,0.630435,0.3,0.283784,0.520605
108547,0.744076,0.107143,0.6,0.675622
109896,0.77027,0.224138,0.684211,0.731268
109929,0.75,0.395349,0.53125,0.66714
110358,0.722508,0.098361,0.324324,0.539804
110828,0.778802,0.446429,0.595238,0.709048
111151,0.675439,0.066667,0.181818,0.454987
111287,0.784884,0.431818,0.612903,0.717799
112371,0.676113,0.492063,0.392405,0.600964
112570,0.753138,0.183333,0.52381,0.649519
113856,0.762162,0.191489,0.6,0.688235
113866,0.630081,0.142857,0.195652,0.462826
114858,0.666667,0.382979,0.375,0.575097
116861,0.724138,0.189655,0.392857,0.581232
116925,0.774336,0.258621,0.652174,0.720176
117457,0.722846,0.205882,0.411765,0.590003
124119,0.706468,0.320755,0.425,0.600699
124253,0.559322,0.525424,0.28972,0.536333
124835,0.710145,0.188679,0.37037,0.565741
126044,0.73262,0.326531,0.484848,0.635281
128833,0.707547,0.314815,0.404762,0.593557
129844,0.766667,0.210526,0.615385,0.698203
130157,0.751825,0.472222,0.53125,0.675149
130329,0.597015,0.211538,0.215686,0.471176
130428,0.688776,0.46,0.403509,0.604632
133138,0.770992,0.5,0.566667,0.699175
134458,0.656085,0.265306,0.309524,0.532313
134731,0.605263,0.387755,0.296875,0.52939
134772,0.647059,0.218487,0.257426,0.504713
134883,0.715543,0.285714,0.448276,0.609297
135126,0.783626,0.209302,0.75,0.768082
135209,0.651363,0.074286,0.138298,0.434821
135509,0.821429,0.325581,0.933333,0.871895
135518,0.72973,0.469388,0.489362,0.650478
135527,0.789474,0.2,1.0,0.888889
135543,0.655556,0.122449,0.24,0.48129
135551,0.745015,0.106888,0.494505,0.627048
135726,0.828571,0.377778,0.894737,0.857625
135733,0.787709,0.288889,0.684211,0.742105
135820,0.576471,0.462185,0.291005,0.530601
136059,0.803922,0.307692,0.8,0.802174
136297,0.620328,0.265625,0.255639,0.502598
136372,0.766304,0.297872,0.583333,0.688542
137598,0.685379,0.210269,0.315018,0.537702
137781,0.555,0.44,0.26506,0.512872
138783,0.712707,0.166667,0.4,0.575776
139888,0.754545,0.40625,0.619048,0.702782
141884,0.700549,0.065217,0.206897,0.47509
141898,0.714286,0.302326,0.419355,0.600188
142367,0.710059,0.545455,0.45283,0.640208
143124,0.72807,0.166667,0.454545,0.605914
143295,0.78022,0.270833,0.722222,0.754404
144325,0.80273,0.118012,0.527778,0.671681
144376,0.678571,0.411765,0.291667,0.5625
144617,0.655518,0.224215,0.268817,0.512749
145359,0.805195,0.351351,0.684211,0.753216
145463,0.727273,0.357143,0.5,0.641129
148085,0.734266,0.358974,0.518519,0.651501
148322,0.748299,0.657895,0.510204,0.688776
149086,0.775,0.390244,0.592593,0.702311
149128,0.666667,0.333333,0.351351,0.560631
149899,0.781818,0.162791,1.0,0.886076
150220,0.708861,0.35,0.411765,0.601044
151008,0.763736,0.089888,0.615385,0.692308
151715,0.710875,0.188811,0.362416,0.563082
154199,0.715278,0.378378,0.4375,0.616071
155134,0.670732,0.428571,0.375,0.584052
155701,0.765781,0.131579,0.689655,0.729644
155987,0.773333,0.272727,0.857143,0.810924
157610,0.741007,0.486486,0.514286,0.665797
160771,0.751351,0.244444,0.478261,0.634192
167220,0.745098,0.366667,0.611111,0.69246
168817,0.784091,0.26087,0.75,0.76875
172750,0.704082,0.222222,0.428571,0.589286
178363,0.797753,0.4,0.769231,0.785931
202413,0.787402,0.129032,1.0,0.890244
